,location,total_sqft,bath,price,bhk
8113,other,2000.0,3.0,207.0,3
8114,other,1050.0,2.0,110.0,2
8121,other,1685.0,2.0,110.0,3
8123,other,1550.0,3.0,110.0,3
8124,other,500.0,1.0,20.0,1
8126,other,3155.0,4.0,370.0,3
8127,other,1765.0,3.0,105.0,3
8128,other,1265.0,2.0,70.0,2
8129,other,1012.0,2.0,59.0,2
8130,other,2045.0,4.0,154.0,3
8132,other,2400.0,4.0,280.0,6
8133,other,581.91,2.0,25.0,1
8134,other,1158.0,2.0,85.0,3
8135,other,925.0,2.0,51.0,2
8136,other,1415.0,2.0,110.0,2
8139,other,4750.0,5.0,600.0,4
8140,other,1840.0,3.0,155.0,3
8141,other,824.0,2.0,60.0,2
8142,other,1340.0,2.0,100.0,3
8143,other,1620.0,2.0,110.0,3
8144,other,1533.0,3.0,115.0,3
8145,other,1560.0,3.0,85.0,3
8147,other,750.0,1.0,25.0,1
8148,other,1375.0,2.0,85.0,3
8155,other,1500.0,3.0,88.0,3
8157,other,1140.0,2.0,76.0,2
8158,other,1198.0,2.0,84.0,2
8159,other,4000.0,4.0,520.0,4
8161,other,1370.0,2.0,75.0,2
8165,other,1000.0,1.0,55.0,2
8166,other,1200.0,2.0,125.0,2
8170,other,1050.0,1.0,70.0,1
8171,other,1200.0,2.0,80.0,3
8179,other,400.0,1.0,14.0,1
8181,other,1575.0,4.0,150.0,5
8183,other,4800.0,5.0,629.0,4
8184,other,1200.0,2.0,70.0,2
8186,other,1100.0,2.0,60.0,2
8188,other,1300.0,2.0,79.0,2
8190,other,3500.0,4.0,350.0,4
8192,other,1000.0,2.0,110.0,3
8193,other,1942.0,3.0,102.0,3
8199,other,2400.0,3.0,260.0,3
8200,other,1533.0,3.0,85.0,3
8203,other,1452.55,2.0,110.0,2
8204,other,2357.0,3.0,151.0,3
8205,other,1170.0,2.0,105.0,2
8206,other,1411.0,3.0,91.72,3
8208,other,3095.0,3.0,375.0,3
8210,other,1100.0,3.0,78.0,3
8212,other,3600.0,4.0,365.0,4
8215,other,1945.0,3.0,120.0,3
8217,other,1650.0,3.0,165.0,3
8218,other,1550.0,2.0,150.0,3
8220,other,1150.0,2.0,75.0,3
8221,other,1200.0,3.0,74.0,3
8222,other,1229.0,3.0,86.03,3
8223,other,1030.0,2.0,61.0,2
8224,other,600.0,1.0,32.0,1
8225,other,1165.0,2.0,135.0,2
8227,other,1520.0,3.0,80.0,3
8228,other,3000.0,4.0,240.0,4
8230,other,1315.0,2.0,90.0,2
8231,other,1210.0,2.0,72.0,2
8234,other,30000.0,4.0,2100.0,4
8236,other,1170.0,2.0,68.0,2
8237,other,1600.0,2.0,110.0,2
8239,other,1370.0,2.0,75.0,3
8241,other,1980.0,3.0,224.0,3
8243,other,1700.0,3.0,97.0,3
8244,other,1900.0,3.0,160.0,3
8246,other,1100.0,2.0,75.0,2
8247,other,1929.0,3.0,115.0,3
8248,other,3161.0,4.0,214.0,4
8250,other,3515.0,3.0,420.0,3
8252,other,1100.0,2.0,70.0,2
8256,other,700.0,1.0,41.0,1
8261,other,3000.0,3.0,250.0,3
8262,other,1100.0,2.0,61.0,2
8263,other,1260.0,1.0,41.0,1
8264,other,1500.0,1.0,37.5,1
8265,other,600.0,1.0,17.0,1
8267,other,1165.0,2.0,75.0,2
8268,other,1272.0,4.0,75.0,3
8270,other,1600.0,5.0,140.0,5
8272,other,1000.0,2.0,65.0,3
8274,other,2400.0,4.0,325.0,3
8276,other,1463.0,1.0,142.0,2
8278,other,2401.0,3.0,185.0,3
8279,other,1875.0,2.0,235.0,3
8281,other,890.0,1.0,75.0,1
8284,other,2400.0,3.0,290.0,3
8286,other,1690.0,3.0,100.0,3
8289,other,1350.0,2.0,90.0,2
8290,other,1460.0,3.0,88.0,3
8291,other,1685.0,3.0,95.0,3
8292,other,800.0,1.0,52.0,1
8293,other,4000.0,5.0,280.0,4
8295,other,792.0,2.0,70.0,2
8298,other,2400.0,5.0,235.0,5
8301,other,461.82,1.0,31.7,1
8302,other,1500.0,2.0,85.0,3
8305,other,1260.0,2.0,75.0,2
8309,other,2820.0,3.0,285.0,3
8310,other,1950.0,3.0,130.0,3
8312,other,1350.0,2.0,140.0,3
8313,other,4051.0,4.0,345.0,4
8314,other,2100.0,3.0,170.0,3
8315,other,1991.0,3.0,160.0,3
8317,other,1200.0,3.0,66.0,3
8319,other,3000.0,4.0,342.0,4
8320,other,2400.0,6.0,245.0,6
8322,other,1375.0,2.0,105.0,2
8323,other,1693.0,3.0,108.0,3
8329,other,1150.0,2.0,77.5,3
8333,other,1058.0,2.0,60.0,2
8334,other,900.0,1.0,30.0,1
8335,other,1672.0,3.0,150.0,3
8338,other,1250.0,3.0,139.0,3
8339,other,1468.0,3.0,130.0,2
8343,other,1480.0,2.0,145.0,3
8346,other,2280.0,3.0,285.0,3
8347,other,2000.0,3.0,200.0,3
8350,other,1080.0,2.0,75.0,3
8351,other,2400.0,2.0,150.0,3
8353,other,1125.0,2.0,75.0,2
8354,other,1596.0,3.0,95.0,3
8355,other,1639.0,3.0,123.0,3
8357,other,1740.0,3.0,199.0,3
8358,other,1372.0,2.0,90.0,3
8360,other,6200.0,5.0,720.0,5
8363,other,925.0,2.0,63.0,2
8364,other,1200.0,2.0,79.0,2
8365,other,2500.0,3.0,270.0,3
8366,other,1584.0,3.0,145.0,4
8367,other,1570.0,3.0,115.0,3
8368,other,3000.0,3.0,400.0,3
8372,other,1750.0,3.0,180.0,3
8373,other,1500.0,1.0,160.0,2
8374,other,2100.0,6.0,275.0,6
8376,other,705.0,1.0,36.5,1
8377,other,1340.0,3.0,77.0,3
8381,other,1260.0,1.0,41.0,1
8382,other,1200.0,2.0,125.0,2
8383,other,1200.0,3.0,130.0,3
8386,other,3100.0,5.0,385.0,4
8388,other,3259.0,3.0,270.0,3
8391,other,596.0,1.0,42.0,1
8392,other,10000.0,16.0,550.0,16
8393,other,1910.0,3.0,190.0,3
8396,other,1750.0,3.0,149.0,3
8398,other,985.0,2.0,63.0,2
8399,other,1300.0,2.0,129.0,2
8400,other,1490.0,2.0,88.0,3
8404,other,650.0,1.0,30.0,1
8405,other,1500.0,2.0,89.99,3
8406,other,1350.0,4.0,145.0,4
8407,other,910.0,1.0,42.0,1
8410,other,532.0,1.0,22.49,1
8411,other,1060.0,3.0,62.0,3
8413,other,1550.0,2.0,160.0,2
8417,other,1000.0,2.0,80.0,2
8419,other,1500.0,2.0,97.0,3
8420,other,1865.0,4.0,140.0,3
8422,other,3500.0,4.0,245.0,4
8426,other,1320.0,2.0,73.0,3
8427,other,2150.0,6.0,205.0,6
8430,other,675.0,3.0,52.0,2
8431,other,1801.0,3.0,139.0,3
8433,other,2990.0,4.0,324.0,4
8434,other,2400.0,2.0,160.0,2
8436,other,1150.0,2.0,75.0,2
8443,other,1390.0,2.0,80.0,3
8444,other,1550.0,2.0,90.0,3
8447,other,1500.0,4.0,110.0,4
8449,other,1839.0,3.0,165.0,3
8451,other,900.0,2.0,70.0,2
8452,other,1500.0,3.0,149.0,3
8455,other,750.0,2.0,50.0,1
8456,other,1605.0,2.0,85.0,3
8459,other,1500.0,1.0,19.5,1
8461,other,1200.0,2.0,70.0,2
8462,other,1200.0,2.0,160.0,2
8463,other,1904.0,3.0,155.0,3
8464,other,2770.0,4.0,315.0,3
8465,other,813.0,1.0,39.0,1
8468,other,1630.0,2.0,97.78,3
8470,other,2425.0,4.0,173.0,4
8474,other,1280.0,2.0,75.0,2
8475,other,735.0,1.0,75.0,1
8476,other,500.0,1.0,24.0,1
8478,other,1200.0,4.0,145.0,3
8479,other,1200.0,2.0,100.0,2
8480,other,1200.0,3.0,160.0,3
8481,other,1265.0,2.0,82.0,3
8484,other,1850.0,3.0,98.0,3
8485,other,2360.0,4.0,150.0,4
8486,other,1030.0,2.0,77.25,2
8488,other,2000.0,3.0,160.0,3
8489,other,1575.0,3.0,93.0,3
8490,other,1300.0,2.0,70.0,3
8492,other,1380.0,2.0,75.0,2
8497,other,3100.0,3.0,250.0,3
8498,other,1190.0,2.0,100.0,2
8499,other,1827.0,3.0,100.0,3
8500,other,1500.0,3.0,95.0,3
8501,other,1180.0,2.0,63.0,2
8506,other,1645.0,3.0,95.0,3
8509,other,1097.0,2.0,65.0,2
8510,other,1600.0,3.0,165.0,4
8512,other,900.0,2.0,110.0,2
8513,other,1200.0,2.0,125.0,2
8514,other,1355.0,2.0,75.0,2
8516,other,7500.0,4.0,900.0,4
8519,other,4104.0,4.0,360.0,4
8522,other,2080.0,2.0,150.0,2
8523,other,1505.0,2.0,90.0,2
8524,other,1200.0,3.0,95.75,3
8525,other,1810.0,4.0,148.0,3
8527,other,1530.0,2.0,97.0,3
8532,other,1500.0,2.0,130.0,3
8536,other,1400.0,2.0,80.0,2
8537,other,1533.0,3.0,150.0,3
8540,other,745.0,2.0,50.0,2
8542,other,1355.0,2.0,95.0,2
8543,other,833.0,1.0,49.0,1
8545,other,3000.0,5.0,270.0,4
8546,other,1220.0,2.0,68.0,2
8547,other,3811.0,3.0,475.0,4
8548,other,1545.0,3.0,85.0,3
8550,other,1350.0,2.0,110.0,2
8552,other,1200.0,2.0,68.0,3
8554,other,2000.0,4.0,180.0,5
8558,other,1280.0,4.0,115.0,4
8559,other,1200.0,3.0,85.0,3
8561,other,1655.0,3.0,155.0,3
8562,other,1150.0,2.0,74.0,2
8564,other,1200.0,2.0,108.0,3
8565,other,1200.0,2.0,75.0,2
8570,other,1500.0,2.0,203.0,2
8572,other,1350.0,4.0,85.0,4
8573,other,4500.0,9.0,500.0,9
8576,other,1550.0,3.0,160.0,3
8579,other,1758.0,3.0,95.0,3
8580,other,3179.0,5.0,351.0,4
8582,other,1200.0,3.0,85.0,2
8584,other,1800.0,3.0,140.0,3
8587,other,3900.0,4.0,333.0,4
8588,other,2400.0,4.0,200.0,3
8589,other,1645.0,3.0,87.5,3
8591,other,2600.0,3.0,140.0,3
8592,other,950.0,2.0,60.0,2
8598,other,1900.0,3.0,205.0,3
8600,other,1402.0,2.0,85.0,3
8602,other,2100.0,3.0,240.0,3
8606,other,1200.0,3.0,140.0,3
8607,other,814.0,2.0,55.0,2
8610,other,1590.0,3.0,120.0,3
8614,other,1450.0,2.0,89.6,3
8616,other,1340.0,2.0,77.0,2
8619,other,1665.0,3.0,105.0,3
8621,other,2300.0,4.0,200.0,4
8622,other,1210.0,2.0,76.0,2
8627,other,1065.0,2.0,58.0,2
8630,other,1636.0,3.0,97.0,3
8631,other,3600.0,4.0,450.0,4
8634,other,1200.0,3.0,72.0,3
8638,other,1000.0,1.0,75.0,2
8641,other,1170.0,2.0,86.0,2
8642,other,4830.0,5.0,390.0,4
8643,other,850.0,2.0,75.0,2
8647,other,2065.0,3.0,130.0,3
8648,other,1150.0,2.0,125.0,2
8651,other,2550.0,4.0,290.0,3
8652,other,3080.0,2.0,285.0,4
8655,other,450.0,1.0,25.0,1
8656,other,1100.0,2.0,85.0,2
8661,other,1036.0,2.0,110.0,2
8664,other,1376.0,4.0,156.0,4
8669,other,1080.0,2.0,62.0,2
8673,other,1200.0,3.0,96.25,3
8675,other,2631.0,3.0,200.0,4
8676,other,830.0,2.0,60.0,2
8677,other,1500.0,2.0,88.0,2
8680,other,856.0,2.0,48.0,2
8681,other,1143.0,2.0,62.0,2
8683,other,1117.0,2.0,110.0,2
8684,other,600.0,1.0,43.0,1
8688,other,1200.0,3.0,70.0,3
8689,other,2675.0,4.0,290.0,4
8693,other,1477.0,2.0,80.0,3
8694,other,3500.0,5.0,450.0,4
8695,other,1793.0,3.0,98.0,3
8699,other,1020.0,2.0,62.0,2
8703,other,3300.0,5.0,318.0,4
8707,other,1718.0,3.0,223.0,3
8708,other,1200.0,2.0,75.0,3
8709,other,985.0,2.0,55.0,2
8714,other,1030.0,2.0,80.0,2
8716,other,1150.0,2.0,69.0,2
8719,other,1500.0,2.0,90.0,3
8720,other,900.0,2.0,55.0,2
8725,other,1750.0,2.0,225.0,4
8727,other,1100.0,2.0,78.0,2
8728,other,1180.0,2.0,74.0,2
8730,other,1540.0,3.0,85.0,3
8732,other,1800.0,3.0,230.0,3
8734,other,2000.0,3.0,120.0,3
8735,other,2000.0,3.0,145.0,3
8736,other,500.0,1.0,15.0,1
8742,other,3160.0,4.0,206.0,4
8743,other,922.0,2.0,70.0,2
8744,other,850.0,2.0,72.0,2
8745,other,1200.0,1.0,65.0,2
8747,other,1233.0,2.0,100.0,2
8755,other,1936.0,3.0,110.0,3
8756,other,1652.5,3.0,90.0,3
8758,other,1500.0,3.0,138.0,3
8759,other,700.0,2.0,43.0,2
8760,other,1750.0,3.0,170.0,3
8761,other,1365.0,3.0,99.0,3
8763,other,708.0,1.0,55.0,2
8764,other,1680.0,3.0,135.0,3
8765,other,990.0,2.0,58.0,2
8766,other,1240.0,2.0,100.0,2
8767,other,1810.0,3.0,118.0,3
8768,other,2005.0,3.0,240.0,3
8771,other,1000.0,2.0,97.0,2
8774,other,1430.0,3.0,78.65,3
8775,other,1200.0,2.0,45.0,1
8780,other,840.0,1.0,75.0,1
8781,other,1760.0,2.0,116.0,3
8782,other,3317.5,5.0,268.5,4
8783,other,1670.0,3.0,160.0,3
8786,other,1200.0,2.0,75.6,3
8787,other,2400.0,5.0,285.0,5
8788,other,2100.0,4.0,150.0,4
8792,other,1550.0,4.0,120.0,4
8793,other,905.0,2.0,50.0,2
8794,other,1495.0,3.0,200.0,3
8796,other,550.0,1.0,23.0,1
8799,other,1080.0,2.0,75.0,3
8801,other,1537.0,3.0,110.0,3
8802,other,1750.0,3.0,150.0,3
8803,other,2800.0,7.0,250.0,7
8805,other,1191.0,2.0,90.0,2
8808,other,2849.0,5.0,250.0,4
8813,other,827.0,2.0,45.0,2
8820,other,1205.0,2.0,70.0,2
8824,other,2200.0,4.0,160.0,3
8827,other,1900.0,3.0,155.0,3
8828,other,1200.0,1.0,95.0,2
8830,other,1100.0,2.0,61.0,2
8831,other,1100.0,2.0,110.0,2
8832,other,1942.0,3.0,155.0,3
8833,other,1200.0,4.0,80.0,3
8836,other,1515.0,3.0,90.0,3
8844,other,1200.0,1.0,69.0,1
8845,other,1717.0,3.0,99.0,3
8847,other,1200.0,1.0,48.0,1
8848,other,1430.0,2.0,78.65,3
8850,other,1190.0,2.0,70.0,2
8852,other,2690.0,4.0,185.0,4
8853,other,1594.0,3.0,99.0,3
8854,other,1250.0,2.0,68.0,2
8855,other,1290.0,1.0,77.5,2
8857,other,1464.0,2.0,145.0,2
8858,other,1200.0,2.0,75.0,2
8861,other,1485.0,2.0,156.0,3
8862,other,2070.0,3.0,135.0,3
8865,other,800.0,2.0,55.0,2
8867,other,1480.0,2.0,125.0,3
8869,other,1500.0,2.0,130.0,2
8870,other,2010.0,3.0,125.0,3
8871,other,1504.0,2.0,100.0,3
8873,other,1602.0,2.0,165.0,3
8874,other,1800.0,3.0,220.0,3
8880,other,1862.0,3.0,120.0,3
8881,other,2700.0,3.0,200.0,3
8882,other,1677.0,3.0,98.0,3
8884,other,1490.0,2.0,115.0,3
8886,other,1740.0,3.0,120.0,3
8887,other,1020.0,2.0,60.0,2
8888,other,550.0,1.0,16.0,1
8891,other,3664.0,3.0,325.0,3
8892,other,690.0,2.0,42.0,2
8893,other,1520.0,3.0,111.0,3
8895,other,1250.0,2.0,90.0,2
8896,other,1900.0,2.0,190.0,3
8899,other,1602.0,2.0,170.0,3
8900,other,1230.0,2.0,70.0,2
8901,other,1600.0,3.0,95.0,3
8902,other,450.0,1.0,60.0,1
8903,other,600.0,2.0,23.0,1
8905,other,1200.0,2.0,85.0,2
8908,other,2000.0,4.0,130.0,3
8909,other,1350.0,4.0,140.0,4
8912,other,1175.0,2.0,79.0,2
8914,other,1112.0,2.0,68.0,2
8917,other,1158.0,2.0,75.0,2
8918,other,3200.0,4.0,200.0,4
8920,other,1200.0,2.0,90.0,2
8921,other,1266.67,2.0,69.0,2
8923,other,2000.0,2.0,160.0,2
8925,other,1800.0,3.0,95.0,3
8927,other,2679.0,5.0,280.0,4
8928,other,1230.0,2.0,75.0,2
8930,other,3150.0,5.0,145.0,8
8931,other,2400.0,2.0,135.0,2
8932,other,880.0,2.0,48.0,2
8937,other,1022.0,2.0,57.0,2
8938,other,1200.0,2.0,76.0,2
8941,other,1605.0,3.0,100.0,3
8942,other,1542.0,3.0,98.0,3
8945,other,1333.0,2.0,77.27,2
8946,other,1100.0,3.0,110.0,3
8947,other,1050.0,2.0,70.0,2
8949,other,2000.0,3.0,105.0,3
8951,other,1100.0,2.0,145.0,3
8953,other,1200.0,3.0,99.0,3
8956,other,1000.0,2.0,60.0,2
8957,other,5720.0,3.0,350.0,3
8959,other,1012.0,2.0,59.0,2
8962,other,1240.0,2.0,65.0,3
8964,other,1700.0,3.0,111.0,3
8968,other,1780.0,3.0,110.0,3
8971,other,1540.0,3.0,85.0,3
8972,other,2456.0,3.0,220.0,3
8974,other,1530.0,2.0,185.0,2
8977,other,1717.0,3.0,120.0,3
8980,other,1475.0,2.0,171.0,2
8982,other,650.0,1.0,16.0,1
8984,other,1504.0,2.0,102.0,3
8986,other,1800.0,4.0,145.0,4
8987,other,3000.0,4.0,240.0,4
8989,other,1625.0,3.0,92.0,3
8990,other,2400.0,4.0,250.0,4
8993,other,1490.0,2.0,92.0,3
8995,other,1044.0,2.0,60.0,2
8999,other,1567.2,2.0,190.0,3
9003,other,1240.0,2.0,65.0,3
9004,other,1293.0,2.0,75.0,2
9006,other,860.0,2.0,65.5,2
9007,other,1374.0,2.0,88.0,3
9011,other,2000.0,2.0,160.0,4
9012,other,834.0,1.0,62.0,1
9013,other,600.0,1.0,52.0,1
9014,other,2000.0,4.0,135.0,4
9015,other,2750.0,3.0,260.0,3
9019,other,1280.0,2.0,90.0,2
9021,other,2075.0,3.0,175.0,3
9028,other,2274.24,4.0,160.0,3
9030,other,900.0,3.0,105.0,2
9033,other,1350.0,3.0,75.0,3
9035,other,470.0,2.0,10.0,1
9037,other,1313.0,4.0,150.0,3
9038,other,2515.0,4.0,155.0,3
9041,other,2665.0,3.0,350.0,3
9043,other,3500.0,5.0,450.0,4
9050,other,2400.0,5.0,300.0,6
9051,other,3000.0,4.0,130.0,8
9052,other,1235.0,2.0,140.0,2
9053,other,3200.0,3.0,260.0,3
9054,other,1450.0,3.0,90.0,3
9056,other,1893.0,3.0,115.0,3
9059,other,1200.0,2.0,100.0,3
9060,other,1205.0,2.0,70.0,2
9061,other,1500.0,3.0,90.0,3
9063,other,1250.0,2.0,67.0,2
9066,other,375.0,1.0,26.0,1
9067,other,800.0,3.0,59.5,2
9069,other,1400.0,2.0,85.0,2
9070,other,1800.0,2.0,100.0,3
9071,other,925.0,2.0,70.0,2
9074,other,3500.0,2.0,350.0,4
9077,other,2100.0,4.0,255.0,3
9078,other,400.0,1.0,35.0,1
9081,other,2400.0,5.0,180.0,4
9082,other,6000.0,1.0,276.0,1
9083,other,825.0,2.0,40.0,1
9085,other,5000.0,5.0,600.0,4
9087,other,4800.0,5.0,420.0,4
9088,other,3400.0,3.0,400.0,3
9089,other,600.0,1.0,33.0,1
9091,other,2600.0,3.0,147.0,3
9093,other,800.0,1.0,72.0,1
9095,other,1225.0,2.0,82.0,3
9096,other,655.0,1.0,27.0,1
9097,other,1196.0,2.0,96.0,2
9098,other,927.0,2.0,50.0,2
9099,other,600.0,1.0,18.0,1
9101,other,2800.0,4.0,200.0,4
9104,other,800.0,2.0,85.0,2
9105,other,985.0,2.0,57.0,2
9106,other,6000.0,12.0,150.0,11
9108,other,1503.0,2.0,93.0,3
9113,other,1768.0,3.0,95.0,3
9114,other,3060.0,4.0,350.0,4
9115,other,800.0,1.0,32.0,1
9117,other,600.0,1.0,35.0,1
9118,other,1010.0,2.0,55.0,2
9121,other,3978.0,4.0,428.0,4
9124,other,2008.0,3.0,170.0,3
9125,other,2095.0,3.0,142.0,3
9127,other,1600.0,2.0,88.0,3
9128,other,1350.0,4.0,160.0,4
9129,other,500.0,1.0,20.0,1
9130,other,1280.0,2.0,100.0,3
9131,other,1650.0,3.0,110.0,3
9134,other,1044.0,2.0,85.0,2
9136,other,840.0,1.0,99.0,2
9139,other,3870.0,4.0,411.0,4
9141,other,1835.0,3.0,175.0,3
9144,other,425.0,1.0,15.0,1
9147,other,2380.0,4.0,242.0,4
9148,other,900.0,1.0,70.0,2
9149,other,1517.0,2.0,125.0,2
9151,other,3602.0,4.0,280.0,4
9152,other,2159.0,3.0,120.0,3
9153,other,1200.0,3.0,72.0,3
9154,other,1850.0,3.0,175.0,6
9155,other,510.0,1.0,34.0,1
9156,other,1166.0,2.0,65.0,2
9157,other,2700.0,2.0,260.0,3
9158,other,1350.0,2.0,175.0,3
9160,other,940.0,2.0,56.0,2
9163,other,1645.0,3.0,95.0,3
9165,other,1000.0,2.0,63.0,2
9167,other,1998.0,3.0,117.0,3
9170,other,1804.0,3.0,150.0,3
9171,other,1350.0,3.0,81.0,3
9173,other,3000.0,3.0,300.0,4
9178,other,1217.0,2.0,164.0,2
9179,other,2400.0,4.0,170.0,6
9181,other,600.0,1.0,45.0,1
9182,other,672.0,1.0,27.0,1
9183,other,1280.0,3.0,87.0,3
9185,other,1567.0,3.0,100.0,3
9186,other,2350.0,3.0,210.0,3
9189,other,560.0,1.0,19.0,1
9191,other,520.0,2.0,29.0,1
9192,other,1950.0,3.0,230.0,3
9193,other,600.0,1.0,58.0,1
9194,other,1000.0,1.0,19.0,1
9196,other,375.0,1.0,40.0,1
9198,other,1220.0,2.0,65.0,2
9202,other,1130.0,2.0,74.0,2
9203,other,1407.0,2.0,83.87,2
9205,other,1350.0,4.0,160.0,4
9206,other,2375.0,3.0,260.0,4
9207,other,1200.0,2.0,67.0,2
9208,other,1872.0,3.0,152.0,3
9209,other,1400.0,3.0,90.0,3
9210,other,812.0,1.0,26.0,1
9212,other,600.0,2.0,35.0,1
9226,other,1800.0,4.0,115.0,3
9228,other,1499.0,3.0,89.0,3
9231,other,1050.0,2.0,65.0,2
9232,other,905.0,2.0,50.0,2
9236,other,3155.0,3.0,315.0,3
9241,other,1464.0,2.0,135.0,3
9243,other,1200.0,2.0,75.0,2
9244,other,1707.0,3.0,171.0,3
9245,other,565.0,1.0,33.0,1
9246,other,630.0,2.0,70.0,1
9247,other,1000.0,2.0,55.0,2
9250,other,2400.0,4.0,130.0,3
9252,other,1100.0,2.0,70.0,2
9253,other,420.0,1.0,23.5,1
9255,other,1225.0,2.0,71.05,2
9256,other,1350.0,4.0,90.0,4
9257,other,1732.5,3.0,91.855,3
9258,other,3760.0,2.0,280.0,2
9259,other,3071.0,4.0,300.0,3
9264,other,1620.0,3.0,95.0,3
9265,other,560.0,1.0,21.0,1
9268,other,2250.0,3.0,180.0,3
9269,other,1485.0,3.0,78.0,3
9270,other,1350.0,2.0,45.0,1
9271,other,1209.0,2.0,100.0,2
9272,other,1500.0,3.0,95.0,3
9273,other,1000.0,2.0,60.0,2
9275,other,2250.0,3.0,199.0,3
9276,other,3700.0,4.0,314.0,4
9278,other,1405.0,3.0,169.0,3
9282,other,500.0,1.0,16.0,1
9283,other,1600.0,3.0,180.0,3
9285,other,648.0,1.0,34.0,1
9286,other,1720.0,2.0,126.0,3
9289,other,1080.0,2.0,64.0,2
9290,other,1100.0,2.0,61.0,2
9293,other,535.0,1.0,35.0,1
9296,other,1465.0,2.0,88.0,3
9297,other,1145.0,2.0,63.0,2
9298,other,3420.0,3.0,410.0,4
9299,other,1280.0,2.0,75.0,2
9300,other,680.0,3.0,60.0,2
9302,other,1738.0,3.0,110.0,3
9303,other,1500.0,3.0,90.0,3
9305,other,1050.0,2.0,110.0,2
9306,other,1541.0,2.0,181.0,2
9307,other,1275.0,2.0,105.0,2
9308,other,2048.0,3.0,206.0,3
9312,other,2320.0,2.0,160.0,3
9313,other,1237.0,3.0,78.0,3
9318,other,1160.0,2.0,75.0,2
9324,other,1155.0,2.0,65.0,2
9328,other,984.0,2.0,125.0,2
9329,other,1148.0,2.0,69.0,2
9330,other,1719.0,3.0,110.0,3
9332,other,3000.0,4.0,264.0,4
9334,other,1320.0,2.0,90.0,2
9338,other,1230.0,2.0,68.0,2
9340,other,4560.0,5.0,430.0,4
9345,other,3000.0,4.0,300.0,5
9346,other,1560.0,2.0,125.0,3
9348,other,1012.0,2.0,59.0,2
9349,other,1245.0,2.0,120.0,2
9350,other,1485.0,2.0,110.0,3
9353,other,1489.0,2.0,101.0,2
9354,other,2800.0,4.0,365.0,4
9356,other,1600.0,2.0,90.0,3
9358,other,3000.0,6.0,300.0,6
9359,other,1903.0,3.0,165.0,3
9361,other,2996.0,4.0,200.0,4
9364,other,551.0,1.0,30.0,1
9366,other,550.0,1.0,16.0,1
9367,other,1780.0,3.0,100.0,3
9369,other,1310.0,3.0,90.0,3
9372,other,1603.0,2.0,125.0,3
9373,other,2180.0,3.0,285.0,3
9374,other,450.0,1.0,30.0,1
9375,other,3000.0,4.0,301.0,4
9378,other,1275.0,2.0,69.0,2
9380,other,1623.0,3.0,155.0,3
9382,other,900.0,1.0,52.3,1
9388,other,1200.0,2.0,110.0,2
9389,other,1400.0,2.0,78.0,3
9390,other,2648.0,3.0,238.0,3
9392,other,1475.0,3.0,80.0,3
9393,other,1721.0,3.0,93.0,3
9395,other,4800.0,4.0,420.0,4
9396,other,1163.0,2.0,68.0,2
9397,other,801.0,1.0,33.645,1
9398,other,1300.0,2.0,80.0,3
9402,other,998.0,2.0,65.0,2
9403,other,1040.0,2.0,78.0,2
9406,other,1907.0,2.0,200.0,3
9407,other,1330.0,2.0,80.0,2
9408,other,4446.0,3.0,410.0,3
9409,other,1320.0,2.0,95.0,3
9416,other,2200.0,2.0,150.0,4
9417,other,1092.0,3.0,95.0,3
9423,other,1130.0,2.0,75.0,2
9425,other,1900.0,3.0,190.0,3
9427,other,1630.0,3.0,131.0,3
9428,other,1050.0,2.0,41.0,1
9430,other,3210.0,4.0,380.0,3
9431,other,5425.0,13.0,275.0,13
9433,other,900.0,2.0,48.0,2
9434,other,4041.0,4.0,345.0,4
9435,other,620.0,1.0,25.0,1
9436,other,1210.0,2.0,75.0,2
9439,other,1200.0,1.0,70.0,2
9441,other,1200.0,3.0,70.0,2
9443,other,1130.0,2.0,68.0,2
9447,other,800.0,2.0,55.0,2
9448,other,1244.0,2.0,95.0,2
9449,other,1500.0,4.0,180.0,3
9450,other,1200.0,2.0,75.0,2
9451,other,400.0,2.0,50.0,1
9453,other,2159.0,3.0,120.0,3
9455,other,1200.0,1.0,48.0,1
9460,other,1450.0,2.0,90.0,2
9462,other,10030.0,1.0,150.0,1
9463,other,3600.0,4.0,225.0,4
9464,other,2300.0,3.0,280.0,3
9468,other,925.0,2.0,55.0,2
9469,other,3900.0,3.0,250.0,3
9470,other,1400.0,2.0,160.0,2
9471,other,1715.0,3.0,95.0,3
9472,other,703.0,2.0,60.0,2
9475,other,600.0,1.0,20.0,1
9476,other,4382.0,4.0,400.0,4
9477,other,1030.0,2.0,77.25,3
9478,other,1254.0,2.0,70.0,3
9480,other,1293.0,2.0,80.0,2
9483,other,1000.0,2.0,66.0,2
9484,other,1864.0,3.0,115.0,3
9485,other,1200.0,2.0,135.0,2
9487,other,2400.0,4.0,150.0,4
9491,other,1525.0,2.0,91.48,3
9492,other,975.0,2.0,60.0,2
9495,other,1500.0,2.0,85.0,1
9499,other,1100.0,2.0,68.0,2
9500,other,4000.0,6.0,460.0,6
9502,other,2950.0,4.0,250.0,4
9503,other,1464.0,2.0,115.0,3
9504,other,1385.0,3.0,90.0,3
9508,other,1415.0,2.0,120.0,2
9510,other,1537.0,3.0,81.0,3
9513,other,2400.0,2.0,185.0,3
9516,other,1025.0,2.0,65.0,2
9517,other,1020.0,2.0,70.0,2
